from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
SCF,B04,SC Freiburg,Bayer 04 Leverkusen,Jonas Meffert,1200000,5,1,1617,2016,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/107574/transfer_id/1492815
SGE,B04,Eintracht Frankfurt,Bayer 04 Leverkusen,Stefan Reinartz,0,1,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/43274/transfer_id/1248061
SGE,B04,Eintracht Frankfurt,Bayer 04 Leverkusen,Bastian Oczipka,500000,3,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/53437/transfer_id/725523
SGE,B04,Eintracht Frankfurt,Bayer 04 Leverkusen,Theofanis Gekas,1.000.000,4,1,1011,2010,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/16402/transfer_id/419710
SGE,B04,Eintracht Frankfurt,Bayer 04 Leverkusen,Danny da Costa,1.000.000,4,1,1718,2017,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/85906/transfer_id/1779283
SGE,B04,Eintracht Frankfurt,Bayer 04 Leverkusen,Dominik Kohr,8500000,6,1,1920,2019,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/118847/transfer_id/2535927
SGF,B04,SpVgg Greuther Fuerth,Bayer 04 Leverkusen,Thanos Petsos,50000,2,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/82110/transfer_id/719681
SVK1,B04,DAC Dunajaska Streda,Bayer 04 Leverkusen,Tomasz Kucz,0,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/320954/transfer_id/2379079
TSG,B04,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,Eren Derdiyok,5500000,6,1,1213,2012,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/47543/transfer_id/714107
TUR1,B04,Besiktas Istanbul,Bayer 04 Leverkusen,Burak Kaplan,650000,4,1,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61003/transfer_id/576143
TUR1,B04,Fenerbahce Instanbul,Bayer 04 Leverkusen,Michal Kadlec,4.500.000,5,1,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/21042/transfer_id/885522
UNI,B04,1.FC Union Berlin,Bayer 04 Leverkusen,Joel Pohjanpalo,99,1,2,2021,2020,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/173491/transfer_id/3082123
VFB,B04,VfB Stuttgart,Bayer 04 Leverkusen,Daniel Schwaab,0,1,1,1314,2013,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/38434/transfer_id/868918
VFB,B04,VfB Stuttgart,Bayer 04 Leverkusen,Robbie Kruse,750000,4,1,1516,2015,1,1,https://www.transfermarkt.de/jumplist/transfers/spieler/51972/transfer_id/1333151
WOL,B04,VfL Wolfsburg,Bayer 04 Leverkusen,Patrick Helmes,5.000.000,5,1,1011,2011,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/6322/transfer_id/534180
WOL,B04,VfL Wolfsburg,Bayer 04 Leverkusen,Admir Mehmedi,8.000.000,6,1,1718,2018,2,1,https://www.transfermarkt.de/jumplist/transfers/spieler/66058/transfer_id/2021876
ZYP1,B04,Omonia Nikosia,Bayer 04 Leverkusen,Dario Kresic,0,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/14219/transfer_id/1484025
